
KRUSKAL
1000 :1.846764326095581 ;2.102069139480591 ;1.7955591678619385 ;1.7950549125671387 ;1.795257568359375 ;1.8188891410827637 ;1.8251917362213135 ;2.17244291305542 ;1.80379056930542 ;2.2079944610595703 ;1.7912449836730957 ;1.735696792602539 ;1.8381149768829346 ;1.8069863319396973 ;1.7677013874053955 ;1.7697980403900146 ;1.7872414588928223 ;1.8031063079833984 ;1.7847211360931396 ;1.7808332443237305 ;1.8029193878173828 ;1.7904107570648193 ;1.763432264328003 ;1.7508442401885986 ;1.7668864727020264 ;1.7548954486846924 ;1.929023027420044 ;1.7762038707733154 ;1.7162129878997803 ;1.8031835556030273 ;2.1052286624908447 ;1.847203016281128 ;1.6677799224853516 ;1.6574645042419434 ;1.9039053916931152 ;1.9888699054718018 ;2.0363194942474365 ;1.7273411750793457 ;1.6763532161712646 ;1.681614875793457 ;1.682892084121704 ;1.6655340194702148 ;1.6776313781738281 ;1.6687290668487549 ;1.6727805137634277 ;1.6446683406829834 ;1.6506915092468262 ;1.8160488605499268 ;1.667851209640503 ;1.6422703266143799 ;1.6926918029785156 ;1.7591612339019775 ;1.6426191329956055 ;1.6289799213409424 ;1.6611270904541016 ;1.6423513889312744 ;1.6422057151794434 ;1.6228792667388916 ;1.6325984001159668 ;1.6360015869140625 ;1.6553540229797363 ;1.6263163089752197 ;1.691070795059204 ;1.641465187072754 ;1.6544129848480225 ;1.6393837928771973 ;1.6857855319976807 ;1.6254780292510986 ;1.6934940814971924 ;1.6403183937072754 ;1.646925449371338 ;1.622488260269165 ;1.6455745697021484 ;1.6317098140716553 ;1.6519851684570312 ;1.630157470703125 ;1.6485605239868164 ;1.6534161567687988 ;1.658104658126831 ;1.6410093307495117 ;1.6439876556396484 ;1.6461546421051025 ;1.6492323875427246 ;1.6774606704711914 ;1.673135757446289 ;1.629040002822876 ;1.652292251586914 ;1.6510958671569824 ;1.6581242084503174 ;1.635014295578003 ;1.6573920249938965 ;1.636793613433838 ;1.9068374633789062 ;1.6467695236206055 ;1.660010576248169 ;1.651543140411377 ;1.6599888801574707 ;1.8920180797576904 ;1.936126708984375 ;2.1925299167633057 ;
1025 :1.9139955043792725 ;1.8368406295776367 ;1.9830882549285889 ;2.3036129474639893 ;2.4433462619781494 ;1.9436230659484863 ;1.880704641342163 ;1.836256504058838 ;1.8578393459320068 ;1.924222469329834 ;1.8869373798370361 ;2.1362178325653076 ;1.932832956314087 ;2.0288398265838623 ;2.074280261993408 ;2.106809139251709 ;2.0041511058807373 ;1.8646063804626465 ;1.88993501663208 ;1.9866461753845215 ;1.879079818725586 ;1.8459088802337646 ;1.8828680515289307 ;1.865769863128662 ;1.8426241874694824 ;1.7644531726837158 ;1.8332104682922363 ;2.703113079071045 ;1.9369277954101562 ;1.9214577674865723 ;1.8788044452667236 ;2.000978946685791 ;1.7890431880950928 ;1.7715470790863037 ;1.7502191066741943 ;1.907334804534912 ;1.7763864994049072 ;1.8634297847747803 ;1.9046204090118408 ;1.8533618450164795 ;2.478649377822876 ;2.103524684906006 ;2.27728533744812 ;2.0274484157562256 ;1.8256399631500244 ;1.92462158203125 ;1.9472098350524902 ;1.8318445682525635 ;1.863201379776001 ;2.085257053375244 ;1.8816099166870117 ;2.0737662315368652 ;1.8897199630737305 ;1.9256141185760498 ;2.062811851501465 ;2.0744616985321045 ;1.8613073825836182 ;2.1029915809631348 ;2.1325340270996094 ;1.815194845199585 ;1.8025572299957275 ;1.7995452880859375 ;1.7975752353668213 ;1.805084228515625 ;1.8106961250305176 ;1.8052432537078857 ;1.7969300746917725 ;1.8364009857177734 ;1.87209153175354 ;1.7909269332885742 ;1.8042662143707275 ;1.7992470264434814 ;1.8755717277526855 ;1.8411774635314941 ;1.888998031616211 ;1.9153878688812256 ;1.7994251251220703 ;1.8745145797729492 ;2.25126576423645 ;2.193575382232666 ;2.3359482288360596 ;2.0533430576324463 ;2.308316946029663 ;2.0590708255767822 ;2.1424238681793213 ;2.021235942840576 ;2.110184907913208 ;2.212226152420044 ;2.123891592025757 ;2.004153251647949 ;2.022230625152588 ;1.8012487888336182 ;1.7630729675292969 ;1.769535779953003 ;1.7531118392944336 ;1.7578837871551514 ;1.7575345039367676 ;1.7406659126281738 ;1.7559278011322021 ;1.760526180267334 ;
1050 :1.978435754776001 ;2.624584913253784 ;1.9641530513763428 ;1.8670446872711182 ;1.8867030143737793 ;1.8728668689727783 ;1.8511548042297363 ;1.9386587142944336 ;2.1677157878875732 ;1.9174187183380127 ;2.310343027114868 ;2.2953009605407715 ;1.8836719989776611 ;1.8911359310150146 ;2.314133644104004 ;1.8634135723114014 ;1.999396562576294 ;2.36938738822937 ;2.106794595718384 ;2.0642306804656982 ;1.9504549503326416 ;2.5914382934570312 ;2.0424561500549316 ;1.9090123176574707 ;2.0282018184661865 ;1.943866491317749 ;1.8614373207092285 ;1.9126160144805908 ;2.1442930698394775 ;1.9014918804168701 ;1.8581743240356445 ;1.856034517288208 ;2.049502372741699 ;1.9951131343841553 ;2.733181953430176 ;2.0682923793792725 ;2.540252208709717 ;1.9973759651184082 ;2.0055370330810547 ;2.251765012741089 ;2.303955078125 ;1.9975035190582275 ;1.9759385585784912 ;2.255296230316162 ;2.0754404067993164 ;2.3165504932403564 ;2.3611388206481934 ;2.2565951347351074 ;2.1705822944641113 ;2.017655849456787 ;2.1769332885742188 ;2.3052847385406494 ;2.2172200679779053 ;2.2026655673980713 ;2.175053596496582 ;2.112617015838623 ;2.1431338787078857 ;2.27717924118042 ;2.355954170227051 ;2.665977716445923 ;2.224351644515991 ;2.147174835205078 ;1.8953077793121338 ;1.877687931060791 ;1.8717515468597412 ;1.8870570659637451 ;2.0673327445983887 ;2.0147485733032227 ;2.3914406299591064 ;2.133260488510132 ;1.9443762302398682 ;1.9356098175048828 ;2.1922848224639893 ;1.96824049949646 ;2.142695188522339 ;1.9607949256896973 ;2.126633882522583 ;1.9333837032318115 ;1.9787182807922363 ;2.004962682723999 ;2.1037139892578125 ;1.9617140293121338 ;2.2258071899414062 ;1.9282317161560059 ;1.919874906539917 ;2.1495625972747803 ;1.859602689743042 ;1.873607873916626 ;1.8791084289550781 ;1.8690111637115479 ;2.0156149864196777 ;1.9963405132293701 ;2.0027053356170654 ;2.16487455368042 ;2.031043529510498 ;1.9907193183898926 ;1.9991850852966309 ;2.001211643218994 ;1.9776456356048584 ;1.9901578426361084 ;
1075 :2.053030490875244 ;1.9894440174102783 ;2.1114540100097656 ;2.162682056427002 ;2.292369842529297 ;2.207529067993164 ;2.157618999481201 ;2.3251407146453857 ;2.034621477127075 ;1.9774184226989746 ;2.162625312805176 ;2.147165536880493 ;2.2032065391540527 ;1.9522597789764404 ;2.0425078868865967 ;2.0406651496887207 ;2.285950183868408 ;2.2297255992889404 ;2.0270655155181885 ;2.0061147212982178 ;2.248887777328491 ;2.0273325443267822 ;2.1588099002838135 ;2.0725579261779785 ;1.9963133335113525 ;2.2937350273132324 ;2.188713788986206 ;2.0285651683807373 ;2.071143627166748 ;2.0455398559570312 ;2.1439216136932373 ;2.03686785697937 ;1.9896609783172607 ;1.9628574848175049 ;2.376215696334839 ;2.58355450630188 ;2.5895779132843018 ;2.6064212322235107 ;2.714419364929199 ;2.096418619155884 ;2.167558431625366 ;2.0478367805480957 ;2.0065410137176514 ;2.0582408905029297 ;2.088595151901245 ;2.2593822479248047 ;2.2847208976745605 ;2.053142786026001 ;2.0417487621307373 ;2.0636565685272217 ;2.042189836502075 ;2.092451572418213 ;2.085796594619751 ;2.0636026859283447 ;2.0253376960754395 ;2.045912742614746 ;2.069150447845459 ;2.0739893913269043 ;2.034586191177368 ;2.247936248779297 ;2.053694725036621 ;2.050361156463623 ;2.016131639480591 ;2.044825792312622 ;2.0533366203308105 ;2.121375799179077 ;2.3571360111236572 ;2.302759885787964 ;2.4035279750823975 ;2.287379264831543 ;1.986142635345459 ;2.0052599906921387 ;2.262733221054077 ;2.035646915435791 ;2.0075201988220215 ;2.520902395248413 ;2.4138283729553223 ;2.0976736545562744 ;2.150062322616577 ;2.0030057430267334 ;2.2245123386383057 ;2.1104538440704346 ;2.11004900932312 ;1.966569185256958 ;1.9767212867736816 ;1.9808342456817627 ;1.995091438293457 ;2.624457359313965 ;2.0922164916992188 ;1.975745439529419 ;2.0369932651519775 ;2.3903167247772217 ;2.013509750366211 ;1.9913527965545654 ;1.9815490245819092 ;1.9960319995880127 ;1.984494686126709 ;1.9913818836212158 ;2.003718137741089 ;1.9878365993499756 ;
1100 :2.0861804485321045 ;2.1042654514312744 ;2.5170254707336426 ;2.122119426727295 ;2.0820658206939697 ;2.0850164890289307 ;2.0781071186065674 ;2.0720560550689697 ;2.2281792163848877 ;2.1046290397644043 ;2.090038537979126 ;2.445281982421875 ;2.2475197315216064 ;2.0754406452178955 ;2.113274335861206 ;2.3708724975585938 ;2.9289934635162354 ;2.7300455570220947 ;2.993391275405884 ;2.2245614528656006 ;2.299543857574463 ;2.0958731174468994 ;2.7444286346435547 ;2.4752213954925537 ;2.1275179386138916 ;2.259950637817383 ;2.2489795684814453 ;2.5535078048706055 ;2.212512731552124 ;2.226512908935547 ;2.0638821125030518 ;2.0782628059387207 ;2.566157102584839 ;2.4658043384552 ;2.5050487518310547 ;2.436706304550171 ;2.603487491607666 ;2.134587287902832 ;2.109790563583374 ;2.1409754753112793 ;2.1016268730163574 ;2.1009435653686523 ;2.0742037296295166 ;2.0939183235168457 ;2.0965843200683594 ;2.1090779304504395 ;2.0920021533966064 ;2.090230703353882 ;2.0858445167541504 ;2.097705602645874 ;2.095139741897583 ;2.154989004135132 ;2.0873355865478516 ;2.089923858642578 ;2.0875496864318848 ;2.086521625518799 ;2.087946653366089 ;2.105985641479492 ;2.0915067195892334 ;2.0979785919189453 ;2.103868007659912 ;2.105177879333496 ;2.0894792079925537 ;2.1521573066711426 ;2.080918788909912 ;2.0862317085266113 ;2.0913796424865723 ;2.0981390476226807 ;2.076420307159424 ;2.100815534591675 ;2.078512191772461 ;2.098961591720581 ;2.0806753635406494 ;2.080655813217163 ;2.0942320823669434 ;2.1149470806121826 ;2.098231077194214 ;2.098254442214966 ;2.091276168823242 ;2.1084787845611572 ;2.097418785095215 ;2.0982701778411865 ;2.0988779067993164 ;2.0996272563934326 ;2.1104934215545654 ;2.1026344299316406 ;2.104612112045288 ;2.1053922176361084 ;2.085395336151123 ;2.086290121078491 ;2.1474642753601074 ;2.118605852127075 ;2.129141092300415 ;2.236159563064575 ;2.582357406616211 ;2.427902936935425 ;2.1848533153533936 ;2.274531126022339 ;2.1619081497192383 ;2.262404441833496 ;
1125 :2.6425063610076904 ;2.704007387161255 ;2.8782029151916504 ;2.465019464492798 ;2.4273831844329834 ;2.212282657623291 ;3.0486669540405273 ;2.959094762802124 ;3.19415283203125 ;3.818415403366089 ;2.469627857208252 ;2.9076988697052 ;2.6728382110595703 ;2.7906641960144043 ;2.552919387817383 ;2.3177201747894287 ;2.5149502754211426 ;2.2760396003723145 ;2.3710525035858154 ;2.699005126953125 ;2.3019797801971436 ;2.2590749263763428 ;2.6789565086364746 ;2.6845343112945557 ;2.6150455474853516 ;2.5064589977264404 ;2.3248419761657715 ;2.831697940826416 ;3.4091100692749023 ;2.6492505073547363 ;2.4909915924072266 ;3.2181248664855957 ;3.133890390396118 ;3.11433482170105 ;2.5708460807800293 ;2.9893248081207275 ;2.5833442211151123 ;2.936563014984131 ;2.6659750938415527 ;2.491377830505371 ;3.0050652027130127 ;2.4699320793151855 ;2.9527196884155273 ;2.7254927158355713 ;2.471801519393921 ;2.236767530441284 ;2.279573440551758 ;2.335732936859131 ;2.6686415672302246 ;2.3173816204071045 ;2.61643385887146 ;2.290323257446289 ;2.268617630004883 ;2.233706474304199 ;2.5882136821746826 ;2.249969482421875 ;2.215754985809326 ;2.235032796859741 ;2.2603931427001953 ;2.3320226669311523 ;2.356649160385132 ;2.34814715385437 ;2.2428805828094482 ;2.3851027488708496 ;2.3890221118927 ;2.324788808822632 ;2.212294340133667 ;2.2198753356933594 ;2.3614139556884766 ;2.3237154483795166 ;2.3569133281707764 ;2.358617067337036 ;2.216129779815674 ;2.222480058670044 ;2.3523778915405273 ;2.3661859035491943 ;2.2851626873016357 ;2.201488733291626 ;2.48992657661438 ;2.3481667041778564 ;2.307586908340454 ;2.212571859359741 ;2.314274311065674 ;2.2208707332611084 ;2.1989872455596924 ;2.3019609451293945 ;2.674018383026123 ;2.3148088455200195 ;2.218367099761963 ;2.3262381553649902 ;2.1927692890167236 ;2.209594964981079 ;2.2041544914245605 ;2.1992745399475098 ;2.229130744934082 ;2.2299771308898926 ;2.1964688301086426 ;2.20662522315979 ;2.213365077972412 ;2.1961779594421387 ;
1150 :2.3203699588775635 ;2.3164405822753906 ;2.344167709350586 ;2.3363285064697266 ;2.304969072341919 ;2.3197410106658936 ;2.3180315494537354 ;2.349851369857788 ;2.315246105194092 ;2.349325180053711 ;2.309708833694458 ;2.3222944736480713 ;2.3397223949432373 ;2.325024127960205 ;2.3124730587005615 ;2.321638584136963 ;2.3265674114227295 ;2.334839344024658 ;2.314828634262085 ;2.3320610523223877 ;2.360867977142334 ;2.321279764175415 ;2.3232977390289307 ;2.318875789642334 ;2.4851133823394775 ;2.724799394607544 ;2.3249704837799072 ;2.334625720977783 ;2.3263683319091797 ;2.325483798980713 ;2.341829776763916 ;2.360426664352417 ;2.325777530670166 ;2.3541791439056396 ;2.328131914138794 ;2.3337247371673584 ;2.321788787841797 ;2.328162908554077 ;2.3177356719970703 ;2.340230941772461 ;2.3167665004730225 ;2.3146605491638184 ;2.310995578765869 ;2.345348834991455 ;2.307635545730591 ;2.3206446170806885 ;2.314772605895996 ;2.3797855377197266 ;2.750272512435913 ;2.6626505851745605 ;2.5495824813842773 ;2.5717365741729736 ;2.313011407852173 ;2.350696086883545 ;2.3195414543151855 ;2.338017702102661 ;2.3176379203796387 ;2.311591863632202 ;2.304847002029419 ;2.372279405593872 ;2.30583119392395 ;2.3158135414123535 ;2.30800199508667 ;2.316145896911621 ;2.324016571044922 ;2.316272020339966 ;2.3436968326568604 ;2.348332405090332 ;2.3015518188476562 ;2.3261911869049072 ;2.314608335494995 ;2.321563243865967 ;2.3177406787872314 ;2.343869924545288 ;2.304299831390381 ;2.325007438659668 ;2.3104350566864014 ;2.3383169174194336 ;2.3135337829589844 ;2.3434646129608154 ;2.3216168880462646 ;2.3452346324920654 ;2.301443576812744 ;2.329618453979492 ;2.326266050338745 ;2.321579933166504 ;2.308387517929077 ;2.340524196624756 ;2.4604077339172363 ;2.3550474643707275 ;2.7784128189086914 ;2.4449682235717773 ;2.32943058013916 ;2.3360483646392822 ;2.330240488052368 ;2.361776351928711 ;2.3385677337646484 ;2.3814189434051514 ;2.318225622177124 ;2.3253390789031982 ;
1175 :2.4758358001708984 ;2.4947407245635986 ;2.447537660598755 ;2.4580249786376953 ;2.440497398376465 ;2.5364856719970703 ;2.4616386890411377 ;2.625256299972534 ;2.618800401687622 ;2.5228848457336426 ;2.5341715812683105 ;2.619760513305664 ;3.005746603012085 ;2.6469039916992188 ;2.7170472145080566 ;2.5205440521240234 ;2.6260623931884766 ;2.952922821044922 ;2.647631883621216 ;2.5322818756103516 ;2.439495801925659 ;2.6603755950927734 ;2.608001232147217 ;2.5764122009277344 ;2.5706608295440674 ;2.632762908935547 ;2.5399138927459717 ;2.487110137939453 ;2.4606661796569824 ;2.5774292945861816 ;2.8792202472686768 ;2.489300489425659 ;2.6198623180389404 ;2.616074562072754 ;2.4365172386169434 ;2.5861220359802246 ;2.6227855682373047 ;2.61989688873291 ;2.6214513778686523 ;2.6569104194641113 ;2.435152530670166 ;2.45432448387146 ;2.4371066093444824 ;2.4659488201141357 ;2.4319677352905273 ;2.464858293533325 ;2.452928066253662 ;2.4513261318206787 ;2.4998905658721924 ;2.64182710647583 ;2.605924606323242 ;2.501634359359741 ;2.8616371154785156 ;2.647710084915161 ;2.519545555114746 ;2.468599319458008 ;2.562112808227539 ;2.6171774864196777 ;2.537860870361328 ;2.5346295833587646 ;2.5593836307525635 ;2.439462184906006 ;2.4812850952148438 ;2.6761128902435303 ;2.5908968448638916 ;2.623361587524414 ;2.5975067615509033 ;2.517787218093872 ;2.444371223449707 ;2.4615986347198486 ;2.4557113647460938 ;2.6591763496398926 ;2.597369909286499 ;2.842242479324341 ;2.592536449432373 ;2.5877668857574463 ;2.4444737434387207 ;2.4509849548339844 ;2.4397082328796387 ;2.450169324874878 ;2.444371461868286 ;2.6362860202789307 ;2.5771734714508057 ;2.4493331909179688 ;2.57625412940979 ;2.6196372509002686 ;2.733783006668091 ;2.6212480068206787 ;2.5393834114074707 ;2.5342414379119873 ;2.584522247314453 ;2.6512339115142822 ;2.60547137260437 ;2.79236102104187 ;2.4813876152038574 ;2.5070438385009766 ;2.605452299118042 ;2.598220109939575 ;2.6401615142822266 ;2.6370365619659424 ;
1200 :2.538757085800171 ;2.5819854736328125 ;2.5801663398742676 ;2.570735454559326 ;2.5720953941345215 ;2.570449113845825 ;2.5695159435272217 ;2.5686404705047607 ;2.5622146129608154 ;2.573979616165161 ;2.5753791332244873 ;2.6134440898895264 ;2.571715831756592 ;2.568640947341919 ;2.7378900051116943 ;2.795670509338379 ;2.592350959777832 ;2.939101219177246 ;2.991112232208252 ;3.0545623302459717 ;2.8766930103302 ;2.9680335521698 ;2.706886053085327 ;2.952741861343384 ;2.667607307434082 ;2.8800039291381836 ;3.002772569656372 ;2.6988561153411865 ;2.9641430377960205 ;2.9103269577026367 ;2.8731415271759033 ;2.9157750606536865 ;2.6577701568603516 ;2.6837575435638428 ;2.883754253387451 ;2.955101251602173 ;2.871736764907837 ;2.9446215629577637 ;2.6831421852111816 ;2.6465682983398438 ;2.7370550632476807 ;3.079404592514038 ;2.842355728149414 ;2.907665729522705 ;2.9918291568756104 ;2.649811029434204 ;3.0072743892669678 ;2.8872478008270264 ;3.2513787746429443 ;2.6942827701568604 ;2.980670928955078 ;3.029393196105957 ;2.997431993484497 ;2.9035589694976807 ;3.1263606548309326 ;2.877136468887329 ;2.771031379699707 ;2.902377128601074 ;2.832542657852173 ;2.797402858734131 ;2.7958216667175293 ;2.721534490585327 ;2.8057823181152344 ;2.810272693634033 ;3.1252880096435547 ;2.672089099884033 ;2.748737096786499 ;2.7089600563049316 ;3.707335948944092 ;2.9790635108947754 ;3.008946418762207 ;3.1422348022460938 ;3.3655152320861816 ;3.2535507678985596 ;3.706545352935791 ;2.933126211166382 ;2.7326736450195312 ;2.7497355937957764 ;2.809558391571045 ;2.830031633377075 ;2.7829105854034424 ;2.6764976978302 ;3.4393107891082764 ;3.671923875808716 ;3.299391746520996 ;2.797513723373413 ;3.123224973678589 ;2.8853421211242676 ;2.6672327518463135 ;3.2118148803710938 ;3.039278507232666 ;2.86156964302063 ;3.0385143756866455 ;2.806520700454712 ;2.7858636379241943 ;2.8019514083862305 ;2.783573865890503 ;2.9923157691955566 ;2.7693424224853516 ;2.827634811401367 ;
1225 :2.9068026542663574 ;3.1989316940307617 ;3.158353567123413 ;4.2926108837127686 ;3.1939752101898193 ;3.5837082862854004 ;3.371926784515381 ;3.1337289810180664 ;3.4014832973480225 ;3.27482533454895 ;3.084899663925171 ;3.2029666900634766 ;3.1231653690338135 ;3.1613924503326416 ;3.1376984119415283 ;3.159097671508789 ;3.169079542160034 ;3.1135342121124268 ;3.119088888168335 ;3.1364927291870117 ;3.138044595718384 ;3.1774404048919678 ;3.109013080596924 ;3.1311581134796143 ;3.112330675125122 ;3.127654552459717 ;3.1199543476104736 ;3.086775302886963 ;3.0884358882904053 ;3.107118844985962 ;3.10325288772583 ;3.457700490951538 ;3.1023831367492676 ;3.105252504348755 ;3.1280605792999268 ;3.1621639728546143 ;3.094115734100342 ;3.1413259506225586 ;3.116274833679199 ;3.107836961746216 ;3.1093950271606445 ;3.1456565856933594 ;3.1099729537963867 ;3.1243321895599365 ;3.1092686653137207 ;3.1372668743133545 ;3.090526819229126 ;3.1367580890655518 ;3.114441156387329 ;3.1282479763031006 ;3.0980007648468018 ;3.1042661666870117 ;3.088531494140625 ;3.147498369216919 ;3.6154513359069824 ;3.135491371154785 ;3.820343255996704 ;3.34679913520813 ;3.425570249557495 ;3.21484112739563 ;3.1015641689300537 ;3.149627685546875 ;3.129775285720825 ;3.149238348007202 ;3.1321327686309814 ;3.118711233139038 ;3.1285560131073 ;3.1355135440826416 ;3.1117753982543945 ;3.124643564224243 ;3.156892776489258 ;3.143087387084961 ;3.096456289291382 ;3.1689083576202393 ;3.1312947273254395 ;3.245969533920288 ;3.100778341293335 ;3.129434108734131 ;3.15948486328125 ;3.3642845153808594 ;3.114506483078003 ;3.5591063499450684 ;3.434915781021118 ;3.0644500255584717 ;3.037667989730835 ;3.075204372406006 ;3.0530667304992676 ;3.0500638484954834 ;3.0300729274749756 ;3.0494308471679688 ;3.042081117630005 ;3.0523600578308105 ;3.0173237323760986 ;3.0771896839141846 ;3.028214693069458 ;3.0708365440368652 ;3.0352134704589844 ;3.101198434829712 ;3.0607106685638428 ;3.036741256713867 ;
