350 : 0.006329059600830078 ; 0.006448268890380859 ; 0.006478071212768555 ; 0.007466793060302734 ; 0.0062160491943359375 ; 0.006958961486816406 ; 0.0066852569580078125 ; 0.00623011589050293 ; 0.006161928176879883 ; 0.006924867630004883 ; 0.007865190505981445 ; 0.006864309310913086 ; 0.0067250728607177734 ; 0.006582498550415039 ; 0.006506443023681641 ; 0.007889986038208008 ; 0.006646394729614258 ; 0.0058634281158447266 ; 0.006708860397338867 ; 0.006674766540527344 ; 
375 : 0.007827997207641602 ; 0.0067424774169921875 ; 0.007543087005615234 ; 0.00672602653503418 ; 0.0066831111907958984 ; 0.006921291351318359 ; 0.006631612777709961 ; 0.007139921188354492 ; 0.008310794830322266 ; 0.006949663162231445 ; 0.006948947906494141 ; 0.006563425064086914 ; 0.008034467697143555 ; 0.006871223449707031 ; 0.00758051872253418 ; 0.007099151611328125 ; 0.007021665573120117 ; 0.007009744644165039 ; 0.007003068923950195 ; 0.007639884948730469 ; 
400 : 0.008476734161376953 ; 0.008390665054321289 ; 0.009637117385864258 ; 0.008352994918823242 ; 0.007692098617553711 ; 0.009696722030639648 ; 0.007875204086303711 ; 0.007991313934326172 ; 0.00834035873413086 ; 0.008343935012817383 ; 0.007769107818603516 ; 0.008381843566894531 ; 0.008330106735229492 ; 0.008963584899902344 ; 0.0073735713958740234 ; 0.007558107376098633 ; 0.009486675262451172 ; 0.008021116256713867 ; 0.010379552841186523 ; 0.007868289947509766 ; 
425 : 0.011393547058105469 ; 0.0112762451171875 ; 0.010701179504394531 ; 0.008861541748046875 ; 0.01097249984741211 ; 0.008083105087280273 ; 0.009653091430664062 ; 0.008909225463867188 ; 0.0178067684173584 ; 0.009835004806518555 ; 0.016290903091430664 ; 0.02371811866760254 ; 0.00941610336303711 ; 0.008965730667114258 ; 0.010334253311157227 ; 0.012627124786376953 ; 0.008236885070800781 ; 0.009871244430541992 ; 0.010024309158325195 ; 0.0101776123046875 ; 
450 : 0.011366128921508789 ; 0.009763479232788086 ; 0.010968446731567383 ; 0.011171817779541016 ; 0.010113954544067383 ; 0.010469198226928711 ; 0.010072946548461914 ; 0.010614395141601562 ; 0.00970768928527832 ; 0.010559320449829102 ; 0.010384559631347656 ; 0.011332988739013672 ; 0.009493350982666016 ; 0.010789871215820312 ; 0.01115727424621582 ; 0.01086735725402832 ; 0.011478185653686523 ; 0.011023998260498047 ; 0.011458873748779297 ; 0.011217117309570312 ; 
475 : 0.032644033432006836 ; 0.012421131134033203 ; 0.011810064315795898 ; 0.011359691619873047 ; 0.012381553649902344 ; 0.01227712631225586 ; 0.013760805130004883 ; 0.011539697647094727 ; 0.012308359146118164 ; 0.011962652206420898 ; 0.011548995971679688 ; 0.01308751106262207 ; 0.011833429336547852 ; 0.0116424560546875 ; 0.012744903564453125 ; 0.01364445686340332 ; 0.012935638427734375 ; 0.011596441268920898 ; 0.012250423431396484 ; 0.01002955436706543 ; 
500 : 0.012461662292480469 ; 0.01212000846862793 ; 0.011963605880737305 ; 0.012525558471679688 ; 0.012006759643554688 ; 0.013010740280151367 ; 0.012201786041259766 ; 0.012322664260864258 ; 0.012128591537475586 ; 0.011675119400024414 ; 0.03431224822998047 ; 0.011293888092041016 ; 0.011960744857788086 ; 0.011697769165039062 ; 0.012202024459838867 ; 0.013601303100585938 ; 0.01226496696472168 ; 0.011740922927856445 ; 0.01151132583618164 ; 0.01438760757446289 ; 
525 : 0.012770652770996094 ; 0.014403581619262695 ; 0.014869451522827148 ; 0.013792037963867188 ; 0.012988567352294922 ; 0.01565837860107422 ; 0.014542818069458008 ; 0.015126943588256836 ; 0.025287389755249023 ; 0.017217159271240234 ; 0.01347804069519043 ; 0.016521692276000977 ; 0.015889406204223633 ; 0.015111207962036133 ; 0.013487100601196289 ; 0.013110160827636719 ; 0.01218414306640625 ; 0.013925552368164062 ; 0.012986898422241211 ; 0.013552665710449219 ; 
550 : 0.012688398361206055 ; 0.013849496841430664 ; 0.014815568923950195 ; 0.017124652862548828 ; 0.016123294830322266 ; 0.01567220687866211 ; 0.015937328338623047 ; 0.01779651641845703 ; 0.01779484748840332 ; 0.01712322235107422 ; 0.014766454696655273 ; 0.015533208847045898 ; 0.017157554626464844 ; 0.017073631286621094 ; 0.01594686508178711 ; 0.015053272247314453 ; 0.015827417373657227 ; 0.014606714248657227 ; 0.014545440673828125 ; 0.015639066696166992 ; 
575 : 0.014711856842041016 ; 0.015221595764160156 ; 0.014926671981811523 ; 0.014161348342895508 ; 0.014651775360107422 ; 0.015880584716796875 ; 0.018020153045654297 ; 0.01669478416442871 ; 0.014859676361083984 ; 0.015948772430419922 ; 0.017218351364135742 ; 0.014838457107543945 ; 0.016170740127563477 ; 0.014900684356689453 ; 0.014272689819335938 ; 0.016582965850830078 ; 0.01758885383605957 ; 0.018055200576782227 ; 0.015267133712768555 ; 0.015602588653564453 ; 
600 : 0.01929950714111328 ; 0.017778873443603516 ; 0.016602516174316406 ; 0.017429113388061523 ; 0.017103910446166992 ; 0.016466856002807617 ; 0.020241498947143555 ; 0.020695924758911133 ; 0.020336389541625977 ; 0.019122600555419922 ; 0.020245790481567383 ; 0.021036863327026367 ; 0.05389738082885742 ; 0.01783275604248047 ; 0.017593860626220703 ; 0.02758646011352539 ; 0.019374608993530273 ; 0.01550912857055664 ; 0.017153024673461914 ; 0.01724982261657715 ; 
625 : 0.01853632926940918 ; 0.04782295227050781 ; 0.02129340171813965 ; 0.018291950225830078 ; 0.016847848892211914 ; 0.018837928771972656 ; 0.019190549850463867 ; 0.021242380142211914 ; 0.020069122314453125 ; 0.01874685287475586 ; 0.020122766494750977 ; 0.019948482513427734 ; 0.020061016082763672 ; 0.01768183708190918 ; 0.019583940505981445 ; 0.020763874053955078 ; 0.017089366912841797 ; 0.017464876174926758 ; 0.018544673919677734 ; 0.017504215240478516 ; 
650 : 0.01920914649963379 ; 0.021163225173950195 ; 0.018996715545654297 ; 0.019685745239257812 ; 0.019290685653686523 ; 0.020226001739501953 ; 0.019456148147583008 ; 0.022600889205932617 ; 0.019098281860351562 ; 0.020131587982177734 ; 0.019458293914794922 ; 0.019693613052368164 ; 0.021146535873413086 ; 0.020959854125976562 ; 0.018834590911865234 ; 0.0248873233795166 ; 0.02138519287109375 ; 0.020700693130493164 ; 0.019273996353149414 ; 0.019535064697265625 ; 
675 : 0.023724794387817383 ; 0.022092103958129883 ; 0.018975019454956055 ; 0.020676374435424805 ; 0.02238154411315918 ; 0.020368337631225586 ; 0.020229339599609375 ; 0.023822307586669922 ; 0.05031752586364746 ; 0.020277738571166992 ; 0.022648334503173828 ; 0.02706766128540039 ; 0.03592514991760254 ; 0.028481006622314453 ; 0.021382808685302734 ; 0.02272200584411621 ; 0.024245262145996094 ; 0.023287057876586914 ; 0.023089885711669922 ; 0.026489734649658203 ; 
700 : 0.026364803314208984 ; 0.022673606872558594 ; 0.02386927604675293 ; 0.09227418899536133 ; 0.034094810485839844 ; 0.03476738929748535 ; 0.022916793823242188 ; 0.028335094451904297 ; 0.0337526798248291 ; 0.02409839630126953 ; 0.05809354782104492 ; 0.029546260833740234 ; 0.029122591018676758 ; 0.02580094337463379 ; 0.029949426651000977 ; 0.03925132751464844 ; 0.027635812759399414 ; 0.06414079666137695 ; 0.022176027297973633 ; 0.022438764572143555 ; 
725 : 0.03962206840515137 ; 0.04487156867980957 ; 0.029354572296142578 ; 0.04211139678955078 ; 0.05439114570617676 ; 0.0232999324798584 ; 0.04902338981628418 ; 0.025818824768066406 ; 0.024564504623413086 ; 0.028524160385131836 ; 0.037305593490600586 ; 0.032959938049316406 ; 0.04558920860290527 ; 0.038709163665771484 ; 0.022173643112182617 ; 0.023895740509033203 ; 0.02421116828918457 ; 0.02474188804626465 ; 0.02605152130126953 ; 0.026596546173095703 ; 
750 : 0.02775263786315918 ; 0.025871753692626953 ; 0.02666616439819336 ; 0.02686166763305664 ; 0.07004308700561523 ; 0.040369510650634766 ; 0.024405717849731445 ; 0.031804800033569336 ; 0.030133962631225586 ; 0.03829312324523926 ; 0.025591611862182617 ; 0.02329230308532715 ; 0.03415560722351074 ; 0.036220550537109375 ; 0.02582550048828125 ; 0.0447390079498291 ; 0.025107860565185547 ; 0.05725693702697754 ; 0.028241634368896484 ; 0.02563762664794922 ; 
775 : 0.025854110717773438 ; 0.02772212028503418 ; 0.0424191951751709 ; 0.06120133399963379 ; 0.03581547737121582 ; 0.03977036476135254 ; 0.06772136688232422 ; 0.03126168251037598 ; 0.02984786033630371 ; 0.031151771545410156 ; 0.0923776626586914 ; 0.0355989933013916 ; 0.0271456241607666 ; 0.039520978927612305 ; 0.03715777397155762 ; 0.02869439125061035 ; 0.026702404022216797 ; 0.02847003936767578 ; 0.031607627868652344 ; 0.027750015258789062 ; 
800 : 0.03164815902709961 ; 0.03899407386779785 ; 0.046654701232910156 ; 0.03199410438537598 ; 0.08835840225219727 ; 0.03173422813415527 ; 0.04279279708862305 ; 0.029314517974853516 ; 0.06794905662536621 ; 0.03265643119812012 ; 0.08471298217773438 ; 0.0339665412902832 ; 0.029938697814941406 ; 0.029639720916748047 ; 0.029325246810913086 ; 0.03515481948852539 ; 0.06280779838562012 ; 0.04294610023498535 ; 0.02889704704284668 ; 0.030655384063720703 ; 
825 : 0.030985355377197266 ; 0.03174090385437012 ; 0.0752716064453125 ; 0.02815723419189453 ; 0.04444289207458496 ; 0.0314640998840332 ; 0.03312325477600098 ; 0.034957170486450195 ; 0.07466554641723633 ; 0.02906060218811035 ; 0.029674053192138672 ; 0.027974367141723633 ; 0.03401517868041992 ; 0.03504204750061035 ; 0.030350923538208008 ; 0.029939889907836914 ; 0.03270077705383301 ; 0.03271842002868652 ; 0.028034210205078125 ; 0.05292677879333496 ; 
850 : 0.0367434024810791 ; 0.03677821159362793 ; 0.037078857421875 ; 0.03397250175476074 ; 0.03724217414855957 ; 0.035180091857910156 ; 0.0559689998626709 ; 0.03158378601074219 ; 0.04139423370361328 ; 0.045438289642333984 ; 0.039980411529541016 ; 0.040842533111572266 ; 0.037836551666259766 ; 0.0499420166015625 ; 0.03004908561706543 ; 0.030175209045410156 ; 0.0401151180267334 ; 0.04328465461730957 ; 0.03188657760620117 ; 0.03447723388671875 ; 
875 : 0.03454327583312988 ; 0.044165611267089844 ; 0.07520437240600586 ; 0.03634285926818848 ; 0.07636404037475586 ; 0.03541922569274902 ; 0.0675654411315918 ; 0.06669473648071289 ; 0.03648686408996582 ; 0.03418087959289551 ; 0.037576913833618164 ; 0.03970694541931152 ; 0.03870344161987305 ; 0.037885427474975586 ; 0.053612709045410156 ; 0.09608221054077148 ; 0.034969329833984375 ; 0.03279852867126465 ; 0.03346085548400879 ; 0.03742265701293945 ; 
900 : 0.03610110282897949 ; 0.04017210006713867 ; 0.038561105728149414 ; 0.03511786460876465 ; 0.0370941162109375 ; 0.03708219528198242 ; 0.07052254676818848 ; 0.04004168510437012 ; 0.038838863372802734 ; 0.035117149353027344 ; 0.03510713577270508 ; 0.07636451721191406 ; 0.03380727767944336 ; 0.0379178524017334 ; 0.035594940185546875 ; 0.04322504997253418 ; 0.03862881660461426 ; 0.03390026092529297 ; 0.037503957748413086 ; 0.039099693298339844 ; 
925 : 0.043135881423950195 ; 0.03679656982421875 ; 0.07468795776367188 ; 0.03494524955749512 ; 0.03520846366882324 ; 0.03683876991271973 ; 0.03776264190673828 ; 0.03991889953613281 ; 0.036231040954589844 ; 0.03547048568725586 ; 0.037224531173706055 ; 0.037071943283081055 ; 0.035764217376708984 ; 0.04347586631774902 ; 0.047356605529785156 ; 0.044237375259399414 ; 0.037874460220336914 ; 0.03893113136291504 ; 0.03978848457336426 ; 0.03717231750488281 ; 
950 : 0.04633188247680664 ; 0.0687265396118164 ; 0.04628443717956543 ; 0.043964385986328125 ; 0.04160308837890625 ; 0.04387044906616211 ; 0.042946577072143555 ; 0.052736759185791016 ; 0.047942161560058594 ; 0.08814883232116699 ; 0.03957939147949219 ; 0.042469024658203125 ; 0.04507851600646973 ; 0.04005122184753418 ; 0.05887627601623535 ; 0.03955888748168945 ; 0.03841042518615723 ; 0.05814957618713379 ; 0.11938357353210449 ; 0.04349231719970703 ; 
975 : 0.08287549018859863 ; 0.047797203063964844 ; 0.0400540828704834 ; 0.040374755859375 ; 0.04648470878601074 ; 0.132124662399292 ; 0.040299415588378906 ; 0.044567108154296875 ; 0.05375409126281738 ; 0.06870245933532715 ; 0.2089097499847412 ; 0.04260659217834473 ; 0.04609036445617676 ; 0.04457521438598633 ; 0.04666543006896973 ; 0.08859133720397949 ; 0.04153776168823242 ; 0.041170597076416016 ; 0.04143786430358887 ; 0.04456782341003418 ; 
1000 : 0.042783498764038086 ; 0.04868435859680176 ; 0.04977130889892578 ; 0.04336404800415039 ; 0.044162750244140625 ; 0.09126543998718262 ; 0.05040431022644043 ; 0.0424196720123291 ; 0.07195591926574707 ; 0.043363094329833984 ; 0.044344425201416016 ; 0.042313337326049805 ; 0.041298627853393555 ; 0.04443931579589844 ; 0.04240131378173828 ; 0.04288983345031738 ; 0.04237842559814453 ; 0.04250383377075195 ; 0.04997968673706055 ; 0.042791128158569336 ; 
