250 :0.004616072900545863 ;0.0013475418090820312 ;1676 ;1542 ;134 ;31125 ;
250 :0.004678942048711287 ;0.0012938976287841797 ;1708 ;1574 ;134 ;31125 ;
250 :0.0022215626188343707 ;0.0012102127075195312 ;1492 ;1358 ;134 ;31125 ;
250 :0.0016179604292162093 ;0.001199483871459961 ;1513 ;1379 ;134 ;31125 ;
250 :0.0027749184980595267 ;0.0011417865753173828 ;1393 ;1259 ;134 ;31125 ;
250 :0.004879356016055099 ;0.0014159679412841797 ;1879 ;1745 ;134 ;31125 ;
250 :0.00046684829725415837 ;0.0011396408081054688 ;1358 ;1224 ;134 ;31125 ;
250 :0.005972158276218456 ;0.0012786388397216797 ;1666 ;1532 ;134 ;31125 ;
275 :0.003267374575318376 ;0.0015435218811035156 ;1818 ;1652 ;166 ;37675 ;
275 :0.0018757418052763614 ;0.0015244483947753906 ;1812 ;1646 ;166 ;37675 ;
275 :0.0046395056323559085 ;0.0015404224395751953 ;1958 ;1792 ;166 ;37675 ;
275 :0.0019292479198208107 ;0.0013475418090820312 ;1743 ;1577 ;166 ;37675 ;
275 :0.004285449409126004 ;0.0014884471893310547 ;2013 ;1847 ;166 ;37675 ;
275 :0.0013887746831517914 ;0.0012924671173095703 ;1644 ;1478 ;166 ;37675 ;
275 :0.00252277790440407 ;0.0014660358428955078 ;1928 ;1762 ;166 ;37675 ;
275 :0.002840406024251498 ;0.0013420581817626953 ;1626 ;1460 ;166 ;37675 ;
275 :0.0047221629273013445 ;0.0014498233795166016 ;1780 ;1614 ;166 ;37675 ;
275 :0.0007604703045886996 ;0.0013413429260253906 ;1656 ;1490 ;166 ;37675 ;
300 :0.0025092331307710936 ;0.00136566162109375 ;1760 ;1544 ;216 ;44850 ;
300 :0.0012302608185657143 ;0.001556396484375 ;2010 ;1794 ;216 ;44850 ;
300 :0.0008024242741040299 ;0.0014362335205078125 ;1824 ;1608 ;216 ;44850 ;
300 :0.0007985345210211089 ;0.0016160011291503906 ;1986 ;1770 ;216 ;44850 ;
300 :0.0029730778622187467 ;0.0015380382537841797 ;1943 ;1727 ;216 ;44850 ;
300 :0.0019762420166936356 ;0.0015306472778320312 ;1873 ;1657 ;216 ;44850 ;
300 :0.0010483574102861388 ;0.0013852119445800781 ;1712 ;1496 ;216 ;44850 ;
300 :0.0031719248731724957 ;0.0015635490417480469 ;2043 ;1827 ;216 ;44850 ;
300 :0.0008557645535452221 ;0.0015420913696289062 ;1851 ;1635 ;216 ;44850 ;
300 :0.00017693511160622903 ;0.001463174819946289 ;1907 ;1691 ;216 ;44850 ;
325 :0.0031707178322075914 ;0.00189971923828125 ;2358 ;2092 ;266 ;52650 ;
325 :0.0003283057999820848 ;0.001710653305053711 ;2323 ;2057 ;266 ;52650 ;
325 :0.0014756095180484554 ;0.0017168521881103516 ;2294 ;2028 ;266 ;52650 ;
325 :0.001539777320449244 ;0.0016584396362304688 ;2194 ;1928 ;266 ;52650 ;
325 :0.0011424832913334466 ;0.0016171932220458984 ;2160 ;1894 ;266 ;52650 ;
325 :0.002292735692427744 ;0.0018992424011230469 ;2644 ;2378 ;266 ;52650 ;
325 :0.0024998403559335722 ;0.0015568733215332031 ;2013 ;1747 ;266 ;52650 ;
325 :0.0020606783304094093 ;0.0016682147979736328 ;2277 ;2011 ;266 ;52650 ;
325 :0.0006676275404449161 ;0.0016796588897705078 ;2242 ;1976 ;266 ;52650 ;
325 :0.00130553230754354 ;0.0016889572143554688 ;2178 ;1912 ;266 ;52650 ;
350 :0.0019257139606954053 ;0.0018796920776367188 ;2601 ;2285 ;316 ;61075 ;
350 :0.0015641032426912612 ;0.0017588138580322266 ;2316 ;2000 ;316 ;61075 ;
350 :0.0036188445543971193 ;0.0017940998077392578 ;2468 ;2152 ;316 ;61075 ;
350 :0.004586368090273201 ;0.0018360614776611328 ;2504 ;2188 ;316 ;61075 ;
350 :0.0015677914156964536 ;0.001703500747680664 ;2377 ;2061 ;316 ;61075 ;
350 :0.0016003704946653727 ;0.001992464065551758 ;2773 ;2457 ;316 ;61075 ;
350 :0.0022318555699385916 ;0.0018563270568847656 ;2512 ;2196 ;316 ;61075 ;
350 :0.0017346160796833372 ;0.0018053054809570312 ;2529 ;2213 ;316 ;61075 ;
350 :0.0010547493451133223 ;0.0016906261444091797 ;2244 ;1928 ;316 ;61075 ;
350 :0.003920509536682822 ;0.0018475055694580078 ;2576 ;2260 ;316 ;61075 ;
375 :0.00044716539449924265 ;0.0017838478088378906 ;2413 ;2047 ;366 ;70125 ;
375 :0.001399890136073775 ;0.001789093017578125 ;2510 ;2144 ;366 ;70125 ;
375 :0.0008210750882429536 ;0.0019495487213134766 ;2663 ;2297 ;366 ;70125 ;
375 :0.0014075498295803583 ;0.0018842220306396484 ;2527 ;2161 ;366 ;70125 ;
375 :0.0009910091669969735 ;0.0022766590118408203 ;2865 ;2499 ;366 ;70125 ;
375 :0.0015728611006516893 ;0.001650094985961914 ;2170 ;1804 ;366 ;70125 ;
375 :0.0014696389846757206 ;0.0019350051879882812 ;2778 ;2412 ;366 ;70125 ;
375 :0.002800998694391788 ;0.002011537551879883 ;2751 ;2385 ;366 ;70125 ;
375 :0.0015889053064650919 ;0.002202749252319336 ;2650 ;2284 ;366 ;70125 ;
375 :0.0009416044669738615 ;0.0019152164459228516 ;2745 ;2379 ;366 ;70125 ;
400 :0.0007219150236465083 ;0.0020647048950195312 ;2759 ;2391 ;368 ;79800 ;
400 :0.002615236096627796 ;0.0021724700927734375 ;3016 ;2648 ;368 ;79800 ;
400 :0.00033819100700529896 ;0.0021195411682128906 ;2925 ;2557 ;368 ;79800 ;
400 :0.0031452513648927466 ;0.0022492408752441406 ;3105 ;2737 ;368 ;79800 ;
400 :0.001265603008262319 ;0.0019459724426269531 ;2470 ;2102 ;368 ;79800 ;
400 :0.002994164434928016 ;0.0021216869354248047 ;2936 ;2568 ;368 ;79800 ;
400 :0.000777382524946414 ;0.002088308334350586 ;2908 ;2540 ;368 ;79800 ;
400 :0.0024581177508024026 ;0.0020034313201904297 ;2684 ;2316 ;368 ;79800 ;
400 :0.0018034419547513349 ;0.0019311904907226562 ;2485 ;2117 ;368 ;79800 ;
400 :0.003212728570435787 ;0.002421140670776367 ;3629 ;3261 ;368 ;79800 ;
425 :0.001185404276671277 ;0.0022630691528320312 ;2989 ;2646 ;343 ;90100 ;
425 :0.0007852754324678773 ;0.0023801326751708984 ;3263 ;2920 ;343 ;90100 ;
425 :0.0031889568618944917 ;0.0027952194213867188 ;3691 ;3348 ;343 ;90100 ;
425 :0.0015008728162931046 ;0.002119779586791992 ;2740 ;2397 ;343 ;90100 ;
425 :0.0021601713456975025 ;0.002673625946044922 ;3523 ;3180 ;343 ;90100 ;
425 :0.001002626722169126 ;0.0024309158325195312 ;3365 ;3022 ;343 ;90100 ;
425 :0.0017204053305394926 ;0.003521442413330078 ;2826 ;2483 ;343 ;90100 ;
425 :0.0020717465759649925 ;0.003475189208984375 ;3396 ;3053 ;343 ;90100 ;
425 :0.0015735604928115148 ;0.0029442310333251953 ;2895 ;2552 ;343 ;90100 ;
425 :0.0023532176843596 ;0.003690958023071289 ;3319 ;2976 ;343 ;90100 ;
450 :0.00016992812886820052 ;0.0027191638946533203 ;3425 ;3107 ;318 ;101025 ;
450 :0.0010553168194063645 ;0.0026502609252929688 ;3462 ;3144 ;318 ;101025 ;
450 :0.0013710991434102912 ;0.002690553665161133 ;3674 ;3356 ;318 ;101025 ;
450 :0.0024078928344188066 ;0.002602815628051758 ;3606 ;3288 ;318 ;101025 ;
450 :0.0013585235221116542 ;0.002331972122192383 ;2951 ;2633 ;318 ;101025 ;
450 :0.001496452648617599 ;0.0035257339477539062 ;3348 ;3030 ;318 ;101025 ;
450 :0.001154977536196019 ;0.0024118423461914062 ;2991 ;2673 ;318 ;101025 ;
450 :0.0005886095483655347 ;0.003857135772705078 ;3395 ;3077 ;318 ;101025 ;
450 :0.002501044361596137 ;0.0028352737426757812 ;3504 ;3186 ;318 ;101025 ;
450 :0.002192590952711256 ;0.0034961700439453125 ;3460 ;3142 ;318 ;101025 ;
475 :0.001192294838839595 ;0.0032622814178466797 ;3736 ;3443 ;293 ;112575 ;
475 :0.0019096873784240078 ;0.003166675567626953 ;3776 ;3483 ;293 ;112575 ;
475 :0.0010954743220320247 ;0.0024585723876953125 ;3194 ;2901 ;293 ;112575 ;
475 :0.0009349423232453839 ;0.0030508041381835938 ;3562 ;3269 ;293 ;112575 ;
475 :0.003067585389217057 ;0.0027513504028320312 ;3478 ;3185 ;293 ;112575 ;
475 :0.0033583192682179715 ;0.003571748733520508 ;4100 ;3807 ;293 ;112575 ;
475 :0.0014413760769061248 ;0.0035784244537353516 ;4168 ;3875 ;293 ;112575 ;
475 :0.0009199967432185313 ;0.0033884048461914062 ;3695 ;3402 ;293 ;112575 ;
475 :0.0023221847169283666 ;0.002904176712036133 ;3366 ;3073 ;293 ;112575 ;
475 :0.0013436030141244495 ;0.009219884872436523 ;3295 ;3002 ;293 ;112575 ;
500 :0.0009572954239241647 ;0.005494832992553711 ;3804 ;3536 ;268 ;124750 ;
500 :0.0009778651916693578 ;0.0031304359436035156 ;3803 ;3535 ;268 ;124750 ;
500 :0.0024779372095099306 ;0.003577709197998047 ;4489 ;4221 ;268 ;124750 ;
500 :0.0010001251822637721 ;0.0031104087829589844 ;3643 ;3375 ;268 ;124750 ;
500 :0.0009839734769988317 ;0.003976345062255859 ;3754 ;3486 ;268 ;124750 ;
500 :0.0014344462388857877 ;0.0034949779510498047 ;3952 ;3684 ;268 ;124750 ;
500 :0.00135531392183367 ;0.0039937496185302734 ;3960 ;3692 ;268 ;124750 ;
500 :0.0012581107052529383 ;0.0034606456756591797 ;4127 ;3859 ;268 ;124750 ;
500 :0.00022011123481450437 ;0.004005908966064453 ;4343 ;4075 ;268 ;124750 ;
500 :0.0027580079162574708 ;0.0042955875396728516 ;4280 ;4012 ;268 ;124750 ;
525 :0.000981090542936282 ;0.00540924072265625 ;4252 ;3970 ;282 ;137550 ;
525 :0.0006365128167816554 ;0.013006210327148438 ;3945 ;3663 ;282 ;137550 ;
525 :0.0002111199166670782 ;0.003473043441772461 ;4274 ;3992 ;282 ;137550 ;
525 :0.001160100168152522 ;0.0033960342407226562 ;4524 ;4242 ;282 ;137550 ;
525 :0.0011371200840138347 ;0.0044400691986083984 ;4112 ;3830 ;282 ;137550 ;
525 :0.0030233778063041756 ;0.004129648208618164 ;4266 ;3984 ;282 ;137550 ;
525 :0.00046523815001075743 ;0.003993034362792969 ;4440 ;4158 ;282 ;137550 ;
525 :0.0015425826095119147 ;0.003392457962036133 ;4034 ;3752 ;282 ;137550 ;
525 :0.00034406287787848856 ;0.004168272018432617 ;4096 ;3814 ;282 ;137550 ;
525 :0.0025137040930808983 ;0.0038785934448242188 ;3899 ;3617 ;282 ;137550 ;
550 :0.0015615681236353066 ;0.0034933090209960938 ;4295 ;3963 ;332 ;150975 ;
550 :0.00044955236854854794 ;0.004624128341674805 ;4217 ;3885 ;332 ;150975 ;
550 :0.001871067178285811 ;0.00384521484375 ;4748 ;4416 ;332 ;150975 ;
550 :0.000631940274672112 ;0.006624937057495117 ;4712 ;4380 ;332 ;150975 ;
550 :0.0023165801888786306 ;0.004137992858886719 ;4778 ;4446 ;332 ;150975 ;
550 :0.00033534492392639693 ;0.003622770309448242 ;4890 ;4558 ;332 ;150975 ;
550 :0.001261415532889312 ;0.0032601356506347656 ;3921 ;3589 ;332 ;150975 ;
550 :0.0011683559636320021 ;0.003756284713745117 ;5104 ;4772 ;332 ;150975 ;
550 :0.0008813341974787421 ;0.005574941635131836 ;4270 ;3938 ;332 ;150975 ;
550 :0.0009897173834208881 ;0.003945827484130859 ;4850 ;4518 ;332 ;150975 ;
575 :0.002246712874521682 ;0.004204988479614258 ;4805 ;4423 ;382 ;165025 ;
575 :0.0011310503906506195 ;0.005499362945556641 ;4883 ;4501 ;382 ;165025 ;
575 :0.0004554009558752124 ;0.00476384162902832 ;4723 ;4341 ;382 ;165025 ;
575 :0.0015047742621599179 ;0.0040798187255859375 ;4907 ;4525 ;382 ;165025 ;
575 :0.0027396724615217005 ;0.004107236862182617 ;5178 ;4796 ;382 ;165025 ;
575 :0.001508714020290101 ;0.003995656967163086 ;4970 ;4588 ;382 ;165025 ;
575 :0.0007611911872155119 ;0.003361225128173828 ;4533 ;4151 ;382 ;165025 ;
575 :0.001476013513369782 ;0.003950595855712891 ;4514 ;4132 ;382 ;165025 ;
575 :0.0013234213231451567 ;0.003815174102783203 ;4227 ;3845 ;382 ;165025 ;
575 :0.002691042761040271 ;0.004041433334350586 ;5412 ;5030 ;382 ;165025 ;
600 :0.000859746686574239 ;0.005696296691894531 ;5469 ;5037 ;432 ;179700 ;
600 :0.001487085494175061 ;0.0038886070251464844 ;4590 ;4158 ;432 ;179700 ;
600 :0.0007449670313784381 ;0.0064046382904052734 ;4558 ;4126 ;432 ;179700 ;
600 :0.0008615287584571334 ;0.004452228546142578 ;5152 ;4720 ;432 ;179700 ;
600 :0.0012217501454707292 ;0.0038492679595947266 ;5281 ;4849 ;432 ;179700 ;
600 :0.0016604987237256986 ;0.004326581954956055 ;5128 ;4696 ;432 ;179700 ;
600 :0.0003000343022681316 ;0.007960319519042969 ;5299 ;4867 ;432 ;179700 ;
600 :0.0003798938234786398 ;0.0038442611694335938 ;4267 ;3835 ;432 ;179700 ;
600 :0.0022598944579616848 ;0.0071430206298828125 ;4670 ;4238 ;432 ;179700 ;
600 :0.001006455081962995 ;0.0036966800689697266 ;4810 ;4378 ;432 ;179700 ;
625 :0.0018550917749890906 ;0.003874063491821289 ;4912 ;4430 ;482 ;195000 ;
625 :0.0006333152070140239 ;0.00459742546081543 ;5356 ;4874 ;482 ;195000 ;
625 :0.0008946561155946238 ;0.00614619255065918 ;4781 ;4299 ;482 ;195000 ;
625 :0.0014002862798416765 ;0.0055751800537109375 ;5503 ;5021 ;482 ;195000 ;
625 :0.0009046386197262592 ;0.0042722225189208984 ;5140 ;4658 ;482 ;195000 ;
625 :0.0014870935437962033 ;0.00457453727722168 ;5396 ;4914 ;482 ;195000 ;
625 :0.0023820153762053754 ;0.004858493804931641 ;5809 ;5327 ;482 ;195000 ;
625 :0.0012735600702666896 ;0.0045053958892822266 ;5158 ;4676 ;482 ;195000 ;
625 :0.0007317094842527271 ;0.004104137420654297 ;5236 ;4754 ;482 ;195000 ;
625 :0.00044410613254377543 ;0.004174709320068359 ;5122 ;4640 ;482 ;195000 ;
650 :0.0012618006604532886 ;0.0038111209869384766 ;5182 ;4650 ;532 ;210925 ;
650 :0.0006795844366351024 ;0.007824182510375977 ;5845 ;5313 ;532 ;210925 ;
650 :0.000836550190016479 ;0.004510164260864258 ;5756 ;5224 ;532 ;210925 ;
650 :0.001552081499539212 ;0.0056972503662109375 ;5358 ;4826 ;532 ;210925 ;
650 :0.002020822713805849 ;0.005079746246337891 ;5653 ;5121 ;532 ;210925 ;
650 :0.0006169698670310361 ;0.004999637603759766 ;5021 ;4489 ;532 ;210925 ;
650 :0.001076758272957971 ;0.004792690277099609 ;5995 ;5463 ;532 ;210925 ;
650 :0.001051182108032776 ;0.005136728286743164 ;5974 ;5442 ;532 ;210925 ;
650 :0.0009006581518439296 ;0.004553079605102539 ;5768 ;5236 ;532 ;210925 ;
650 :0.0008400909182665656 ;0.004178762435913086 ;5121 ;4589 ;532 ;210925 ;
675 :0.001071982050124909 ;0.006743192672729492 ;6031 ;5449 ;582 ;227475 ;
675 :0.0015544019824973799 ;0.006361246109008789 ;5717 ;5135 ;582 ;227475 ;
675 :0.0022292829083983383 ;0.01583266258239746 ;6070 ;5488 ;582 ;227475 ;
675 :0.0007820674606230143 ;0.014102935791015625 ;5759 ;5177 ;582 ;227475 ;
675 :0.0005430784323237034 ;0.004056215286254883 ;5139 ;4557 ;582 ;227475 ;
675 :0.0014562743848224875 ;0.004922151565551758 ;6133 ;5551 ;582 ;227475 ;
675 :0.000821804824372222 ;0.00445866584777832 ;5489 ;4907 ;582 ;227475 ;
675 :0.001021378582988457 ;0.005208730697631836 ;6520 ;5938 ;582 ;227475 ;
675 :0.003370925474256368 ;0.005251884460449219 ;6550 ;5968 ;582 ;227475 ;
675 :0.0015856623034341995 ;0.0036885738372802734 ;5048 ;4466 ;582 ;227475 ;
700 :0.0009172332461836732 ;0.0070226192474365234 ;5724 ;5092 ;632 ;244650 ;
700 :0.0014840788309190796 ;0.004975557327270508 ;6686 ;6054 ;632 ;244650 ;
700 :0.0004949621587270259 ;0.004640817642211914 ;6268 ;5636 ;632 ;244650 ;
700 :0.0013915035280822057 ;0.004517793655395508 ;6003 ;5371 ;632 ;244650 ;
700 :0.0011576344115854893 ;0.004519939422607422 ;6181 ;5549 ;632 ;244650 ;
700 :0.0009512812215922293 ;0.0054895877838134766 ;6281 ;5649 ;632 ;244650 ;
700 :0.0009857051319175887 ;0.004353046417236328 ;6118 ;5486 ;632 ;244650 ;
700 :0.0014431101473478191 ;0.004809141159057617 ;6423 ;5791 ;632 ;244650 ;
700 :0.001099648131470097 ;0.004907846450805664 ;6544 ;5912 ;632 ;244650 ;
700 :0.0009630520045790827 ;0.0052683353424072266 ;6401 ;5769 ;632 ;244650 ;
725 :0.001740881476080452 ;0.0045092105865478516 ;6161 ;5479 ;682 ;262450 ;
725 :0.0011939338096592688 ;0.004186868667602539 ;5704 ;5022 ;682 ;262450 ;
725 :0.0010207979612459363 ;0.005430698394775391 ;5861 ;5179 ;682 ;262450 ;
725 :0.0008962851339066684 ;0.006464719772338867 ;7703 ;7021 ;682 ;262450 ;
725 :0.0008583472892206657 ;0.0063707828521728516 ;7183 ;6501 ;682 ;262450 ;
725 :0.000904562290661668 ;0.007752180099487305 ;6331 ;5649 ;682 ;262450 ;
725 :0.0004608597553715258 ;0.005912065505981445 ;5855 ;5173 ;682 ;262450 ;
725 :0.0009110617881086677 ;0.0059566497802734375 ;6205 ;5523 ;682 ;262450 ;
725 :0.000611597431108561 ;0.004964351654052734 ;6327 ;5645 ;682 ;262450 ;
725 :0.0014407897430025146 ;0.00596928596496582 ;6518 ;5836 ;682 ;262450 ;
750 :0.0006487642130004914 ;0.004967451095581055 ;7037 ;6305 ;732 ;280875 ;
750 :0.0006271020630535923 ;0.005903482437133789 ;6573 ;5841 ;732 ;280875 ;
750 :0.0021916228766474238 ;0.00480341911315918 ;6668 ;5936 ;732 ;280875 ;
750 :0.0007784358540960975 ;0.0047283172607421875 ;6579 ;5847 ;732 ;280875 ;
750 :0.0006033424818990035 ;0.00437617301940918 ;6138 ;5406 ;732 ;280875 ;
750 :0.0003379854971629198 ;0.005770683288574219 ;6602 ;5870 ;732 ;280875 ;
750 :0.0008530112347571483 ;0.013980865478515625 ;6774 ;6042 ;732 ;280875 ;
750 :0.0011401510554194603 ;0.0057413578033447266 ;6109 ;5377 ;732 ;280875 ;
750 :0.00017707726262398868 ;0.007409572601318359 ;5523 ;4791 ;732 ;280875 ;
750 :0.0007386256100789385 ;0.0051572322845458984 ;6487 ;5755 ;732 ;280875 ;
775 :0.0015546458415608157 ;0.00618743896484375 ;7177 ;6416 ;761 ;299925 ;
775 :0.0013683470258082655 ;0.005050182342529297 ;6508 ;5747 ;761 ;299925 ;
775 :0.0003574503965270077 ;0.005608558654785156 ;6439 ;5678 ;761 ;299925 ;
775 :0.0016082600469526924 ;0.006899833679199219 ;6660 ;5899 ;761 ;299925 ;
775 :0.0012904818289986657 ;0.005587577819824219 ;7142 ;6381 ;761 ;299925 ;
775 :0.0008319701076015403 ;0.00616002082824707 ;7137 ;6376 ;761 ;299925 ;
775 :0.0012458124702602361 ;0.005453824996948242 ;7492 ;6731 ;761 ;299925 ;
775 :0.0006121210826308694 ;0.0068395137786865234 ;7262 ;6501 ;761 ;299925 ;
775 :0.0009673113948141699 ;0.006092548370361328 ;6936 ;6175 ;761 ;299925 ;
775 :0.0009272002686803687 ;0.005476474761962891 ;6905 ;6144 ;761 ;299925 ;
800 :0.0006170093055045343 ;0.006266355514526367 ;6234 ;5498 ;736 ;319600 ;
800 :0.0004934430532579281 ;0.00577545166015625 ;6780 ;6044 ;736 ;319600 ;
800 :0.0011746690263238083 ;0.005213737487792969 ;7562 ;6826 ;736 ;319600 ;
800 :0.00022705268998917573 ;0.004417896270751953 ;6189 ;5453 ;736 ;319600 ;
800 :0.0006608833904193823 ;0.0056514739990234375 ;8347 ;7611 ;736 ;319600 ;
800 :0.0007555085838762655 ;0.0053861141204833984 ;7232 ;6496 ;736 ;319600 ;
800 :0.0017579173592349854 ;0.008063077926635742 ;7895 ;7159 ;736 ;319600 ;
800 :0.0007115237553579252 ;0.004967451095581055 ;6863 ;6127 ;736 ;319600 ;
800 :0.0007436331459161838 ;0.006865978240966797 ;7202 ;6466 ;736 ;319600 ;
800 :0.0010785612011559112 ;0.005223512649536133 ;7215 ;6479 ;736 ;319600 ;
825 :0.0008717082061657093 ;0.006166219711303711 ;7519 ;6808 ;711 ;339900 ;
825 :0.0004529788461356394 ;0.0071392059326171875 ;7483 ;6772 ;711 ;339900 ;
825 :0.00022489630865094287 ;0.0053021907806396484 ;7532 ;6821 ;711 ;339900 ;
825 :0.000325726700722848 ;0.006237983703613281 ;7152 ;6441 ;711 ;339900 ;
825 :0.000468870495322112 ;0.005761146545410156 ;6871 ;6160 ;711 ;339900 ;
825 :0.0012257221903599514 ;0.005956172943115234 ;7114 ;6403 ;711 ;339900 ;
825 :0.001064115299564848 ;0.005368232727050781 ;7112 ;6401 ;711 ;339900 ;
825 :0.001172470249008789 ;0.006698131561279297 ;7767 ;7056 ;711 ;339900 ;
825 :0.001413207510413273 ;0.006155967712402344 ;7770 ;7059 ;711 ;339900 ;
825 :0.0003910431078678713 ;0.007006645202636719 ;7748 ;7037 ;711 ;339900 ;
850 :0.001253783117846836 ;0.0064678192138671875 ;8338 ;7652 ;686 ;360825 ;
850 :0.0006287721884519055 ;0.006879568099975586 ;8442 ;7756 ;686 ;360825 ;
850 :0.001223574374296145 ;0.005907535552978516 ;7560 ;6874 ;686 ;360825 ;
850 :0.0013729456498300255 ;0.006869792938232422 ;8429 ;7743 ;686 ;360825 ;
